#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPS6KA1	RPS6KA4	9606.ENSP00000435412	9606.ENSP00000333896	0	0	0	0.898	0.098	0	0.900	0.635	0.911
RPS6KA1	PDPK1	9606.ENSP00000435412	9606.ENSP00000344220	0	0	0	0.699	0	0.414	0.900	0.570	0.949
RPS6KA1	MTOR	9606.ENSP00000435412	9606.ENSP00000354558	0	0	0	0	0.062	0.296	0	0.688	0.776
RPS6KA1	CHUK	9606.ENSP00000435412	9606.ENSP00000359424	0	0	0	0.564	0	0.120	0.900	0.364	0.921
RPS6KA1	PKN2	9606.ENSP00000435412	9606.ENSP00000359552	0	0	0	0.720	0.062	0.282	0	0.608	0.414
RPS6KA1	MASTL	9606.ENSP00000435412	9606.ENSP00000365107	0	0	0	0.595	0.062	0.320	0	0.412	0.440
RPS6KA1	RPS6KA3	9606.ENSP00000435412	9606.ENSP00000368884	0	0	0	0.979	0	0.620	0.900	0.812	0.961
RPS6KA1	FGFR1	9606.ENSP00000435412	9606.ENSP00000393312	0	0	0	0.566	0	0.499	0	0.952	0.706
RPS6KA1	RPS6KA2	9606.ENSP00000435412	9606.ENSP00000427015	0	0	0	0.979	0	0.669	0.900	0.684	0.965
RPS6KA1	IKBKB	9606.ENSP00000435412	9606.ENSP00000430684	0	0	0	0.569	0	0.120	0.900	0.542	0.928
RPS6KA1	RPS6KA5	9606.ENSP00000435412	9606.ENSP00000479667	0	0	0	0.903	0	0	0.900	0.736	0.907
RPS6KA2	MAPK1	9606.ENSP00000427015	9606.ENSP00000215832	0	0	0	0.656	0.062	0.905	0.900	0.664	0.992
RPS6KA2	GSK3A	9606.ENSP00000427015	9606.ENSP00000222330	0	0	0	0.599	0.055	0.333	0	0.350	0.427
RPS6KA2	PKMYT1	9606.ENSP00000427015	9606.ENSP00000262300	0	0	0	0.599	0.062	0	0.800	0.198	0.817
RPS6KA2	RPS6KA6	9606.ENSP00000427015	9606.ENSP00000262752	0	0	0	0.977	0	0.101	0.900	0.704	0.907
RPS6KA2	MAPK3	9606.ENSP00000427015	9606.ENSP00000263025	0	0	0	0.638	0.062	0.833	0.900	0.680	0.987
RPS6KA2	PIK3CA	9606.ENSP00000427015	9606.ENSP00000263967	0	0	0	0	0.062	0.058	0	0.390	0.413
RPS6KA2	BRAF	9606.ENSP00000427015	9606.ENSP00000288602	0	0	0	0.558	0.065	0.330	0	0.253	0.410
RPS6KA2	MAP2K1	9606.ENSP00000427015	9606.ENSP00000302486	0	0	0	0.652	0	0.464	0	0.643	0.581
RPS6KA2	BUB1	9606.ENSP00000427015	9606.ENSP00000302530	0	0	0	0	0	0	0.800	0.174	0.827
RPS6KA2	MAPK7	9606.ENSP00000427015	9606.ENSP00000311005	0	0	0	0.565	0.062	0.175	0.900	0.490	0.933
RPS6KA2	GSK3B	9606.ENSP00000427015	9606.ENSP00000324806	0	0	0	0.625	0.055	0.333	0	0.540	0.471
RPS6KA2	RPS6KA4	9606.ENSP00000427015	9606.ENSP00000333896	0	0	0	0.896	0	0	0.900	0.610	0.906
RPS6KA2	PDPK1	9606.ENSP00000427015	9606.ENSP00000344220	0	0	0	0.707	0	0.287	0.900	0.555	0.937
RPS6KA2	MTOR	9606.ENSP00000427015	9606.ENSP00000354558	0	0	0	0	0.062	0.091	0	0.640	0.666
RPS6KA2	RPS6KA3	9606.ENSP00000427015	9606.ENSP00000368884	0	0	0	0.981	0	0.273	0.900	0.679	0.925
RPS6KA2	PRKCA	9606.ENSP00000427015	9606.ENSP00000408695	0	0	0	0.729	0	0.433	0	0.325	0.479
RPS6KA2	COASY	9606.ENSP00000427015	9606.ENSP00000464814	0	0	0	0	0	0	0	0.407	0.407
RPS6KA2	RPS6KA5	9606.ENSP00000427015	9606.ENSP00000479667	0	0	0	0.902	0	0	0.900	0.639	0.906
RPS6KA2	RPS6KA1	9606.ENSP00000427015	9606.ENSP00000435412	0	0	0	0.979	0	0.669	0.900	0.684	0.965
RPS6KA3	MAPK1	9606.ENSP00000368884	9606.ENSP00000215832	0	0	0	0.663	0.062	0.899	0.900	0.604	0.991
RPS6KA3	GSK3A	9606.ENSP00000368884	9606.ENSP00000222330	0	0	0	0.608	0.055	0.333	0	0.370	0.431
RPS6KA3	MAPK14	9606.ENSP00000368884	9606.ENSP00000229795	0	0	0	0.645	0.062	0.372	0	0.437	0.475
RPS6KA3	PKMYT1	9606.ENSP00000368884	9606.ENSP00000262300	0	0	0	0.598	0.062	0	0.800	0.153	0.813
RPS6KA3	RPS6KA6	9606.ENSP00000368884	9606.ENSP00000262752	0	0	0	0.978	0.150	0	0.900	0.789	0.912
RPS6KA3	MAPK3	9606.ENSP00000368884	9606.ENSP00000263025	0	0	0	0.644	0.066	0.860	0.900	0.751	0.989
RPS6KA3	PIK3CA	9606.ENSP00000368884	9606.ENSP00000263967	0	0	0	0	0.067	0.058	0	0.402	0.429
RPS6KA3	MAP2K1	9606.ENSP00000368884	9606.ENSP00000302486	0	0	0	0.656	0	0.245	0	0.669	0.415
RPS6KA3	BUB1	9606.ENSP00000368884	9606.ENSP00000302530	0	0	0	0	0.052	0	0.800	0.268	0.849
RPS6KA3	MAPK7	9606.ENSP00000368884	9606.ENSP00000311005	0	0	0	0.565	0.062	0.175	0.900	0.494	0.933
RPS6KA3	GSK3B	9606.ENSP00000368884	9606.ENSP00000324806	0	0	0	0.626	0.062	0.333	0	0.559	0.479
RPS6KA3	RPS6KA4	9606.ENSP00000368884	9606.ENSP00000333896	0	0	0	0.897	0	0	0.900	0.664	0.906
RPS6KA3	PDPK1	9606.ENSP00000368884	9606.ENSP00000344220	0	0	0	0.707	0.068	0.726	0.900	0.568	0.976
RPS6KA3	FYN	9606.ENSP00000368884	9606.ENSP00000346671	0	0	0	0.577	0	0.459	0	0.300	0.521
RPS6KA3	TRPM6	9606.ENSP00000368884	9606.ENSP00000354006	0	0	0	0	0.049	0	0	0.397	0.402
RPS6KA3	MTOR	9606.ENSP00000368884	9606.ENSP00000354558	0	0	0	0	0.062	0.092	0	0.556	0.588
RPS6KA3	SRC	9606.ENSP00000368884	9606.ENSP00000362680	0	0	0	0.572	0	0.330	0	0.504	0.468
RPS6KA3	FGFR1	9606.ENSP00000368884	9606.ENSP00000393312	0	0	0	0.563	0	0.282	0	0.643	0.479
RPS6KA3	RPS6KA5	9606.ENSP00000368884	9606.ENSP00000479667	0	0	0	0.902	0	0	0.900	0.787	0.907
RPS6KA3	RPS6KA2	9606.ENSP00000368884	9606.ENSP00000427015	0	0	0	0.981	0	0.273	0.900	0.679	0.925
RPS6KA3	RPS6KA1	9606.ENSP00000368884	9606.ENSP00000435412	0	0	0	0.979	0	0.620	0.900	0.812	0.961
RPS6KA4	MAPK13	9606.ENSP00000333896	9606.ENSP00000211287	0	0	0	0.624	0.062	0.175	0.800	0.136	0.838
RPS6KA4	MAPK12	9606.ENSP00000333896	9606.ENSP00000215659	0	0	0	0.610	0.062	0.175	0.800	0.355	0.853
RPS6KA4	MAPK1	9606.ENSP00000333896	9606.ENSP00000215832	0	0	0	0.613	0.062	0.720	0.900	0.124	0.972
RPS6KA4	GSK3A	9606.ENSP00000333896	9606.ENSP00000222330	0	0	0	0.579	0.104	0.376	0	0.214	0.461
RPS6KA4	MAPK14	9606.ENSP00000333896	9606.ENSP00000229795	0	0	0	0.606	0.085	0.893	0.900	0.438	0.991
RPS6KA4	RPS6KA6	9606.ENSP00000333896	9606.ENSP00000262752	0	0	0	0.889	0	0	0.900	0.589	0.906
RPS6KA4	MAPK3	9606.ENSP00000333896	9606.ENSP00000263025	0	0	0	0.597	0.089	0.372	0.900	0.299	0.944
RPS6KA4	MAP2K1	9606.ENSP00000333896	9606.ENSP00000302486	0	0	0	0.600	0.069	0.354	0	0.181	0.409
RPS6KA4	MAPK11	9606.ENSP00000333896	9606.ENSP00000333685	0	0	0	0.615	0.179	0.175	0.900	0.371	0.936
RPS6KA4	ENSP00000470087	9606.ENSP00000333896	9606.ENSP00000470087	0	0	0	0	0.055	0.376	0	0.081	0.410
RPS6KA4	MYLK2	9606.ENSP00000333896	9606.ENSP00000365162	0	0	0	0.617	0	0.423	0	0.120	0.441
RPS6KA4	RPS6KA5	9606.ENSP00000333896	9606.ENSP00000479667	0	0	0	0.969	0	0	0.900	0.911	0.902
RPS6KA4	RPS6KA3	9606.ENSP00000333896	9606.ENSP00000368884	0	0	0	0.897	0	0	0.900	0.664	0.906
RPS6KA4	RPS6KA2	9606.ENSP00000333896	9606.ENSP00000427015	0	0	0	0.896	0	0	0.900	0.610	0.906
RPS6KA4	RPS6KA1	9606.ENSP00000333896	9606.ENSP00000435412	0	0	0	0.898	0.098	0	0.900	0.635	0.911
RPS6KA5	MAPK13	9606.ENSP00000479667	9606.ENSP00000211287	0	0	0	0.643	0.062	0.175	0.800	0.666	0.870
RPS6KA5	MAPK12	9606.ENSP00000479667	9606.ENSP00000215659	0	0	0	0.634	0.062	0.175	0.800	0.326	0.850
RPS6KA5	MAPK1	9606.ENSP00000479667	9606.ENSP00000215832	0	0	0	0.642	0.062	0.319	0.900	0.388	0.939
RPS6KA5	GSK3A	9606.ENSP00000479667	9606.ENSP00000222330	0	0	0	0.585	0.055	0.376	0	0.227	0.434
RPS6KA5	MAPK14	9606.ENSP00000479667	9606.ENSP00000229795	0	0	0	0.623	0.062	0.777	0.900	0.526	0.981
RPS6KA5	RPS6KA6	9606.ENSP00000479667	9606.ENSP00000262752	0	0	0	0.895	0.066	0	0.900	0.515	0.907
RPS6KA5	MAPK3	9606.ENSP00000479667	9606.ENSP00000263025	0	0	0	0.622	0.062	0.175	0.900	0.526	0.931
RPS6KA5	PRKACA	9606.ENSP00000479667	9606.ENSP00000309591	0	0	0	0.873	0.049	0	0.500	0.062	0.505
RPS6KA5	GSK3B	9606.ENSP00000479667	9606.ENSP00000324806	0	0	0	0.598	0.055	0.376	0	0.176	0.420
RPS6KA5	MAPK11	9606.ENSP00000479667	9606.ENSP00000333685	0	0	0	0.635	0.062	0.319	0.900	0.626	0.946
RPS6KA5	RPS6KA4	9606.ENSP00000479667	9606.ENSP00000333896	0	0	0	0.969	0	0	0.900	0.911	0.902
RPS6KA5	PRKACB	9606.ENSP00000479667	9606.ENSP00000359719	0	0	0	0.848	0.049	0	0.500	0.223	0.518
RPS6KA5	PRKACG	9606.ENSP00000479667	9606.ENSP00000366488	0	0	0	0.859	0.049	0	0.500	0.101	0.508
RPS6KA5	RPS6KA3	9606.ENSP00000479667	9606.ENSP00000368884	0	0	0	0.902	0	0	0.900	0.787	0.907
RPS6KA5	RPS6KA2	9606.ENSP00000479667	9606.ENSP00000427015	0	0	0	0.902	0	0	0.900	0.639	0.906
RPS6KA5	RPS6KA1	9606.ENSP00000479667	9606.ENSP00000435412	0	0	0	0.903	0	0	0.900	0.736	0.907
RPS6KA5	ENSP00000470087	9606.ENSP00000479667	9606.ENSP00000470087	0	0	0	0	0.055	0.376	0	0.081	0.410
RPS6KA6	MAPK1	9606.ENSP00000262752	9606.ENSP00000215832	0	0	0	0.667	0.062	0.320	0.900	0.242	0.935
RPS6KA6	PKMYT1	9606.ENSP00000262752	9606.ENSP00000262300	0	0	0	0.602	0.062	0	0.800	0.112	0.810
RPS6KA6	BUB1	9606.ENSP00000262752	9606.ENSP00000302530	0	0	0	0	0.062	0	0.800	0.101	0.816
RPS6KA6	MAPK7	9606.ENSP00000262752	9606.ENSP00000311005	0	0	0	0.564	0.062	0.175	0.800	0.196	0.843
RPS6KA6	RPS6KA1	9606.ENSP00000262752	9606.ENSP00000435412	0	0	0	0.975	0	0	0.900	0.763	0.901
RPS6KA6	RPS6KA4	9606.ENSP00000262752	9606.ENSP00000333896	0	0	0	0.889	0	0	0.900	0.589	0.906
RPS6KA6	RPS6KA2	9606.ENSP00000262752	9606.ENSP00000427015	0	0	0	0.977	0	0.101	0.900	0.704	0.907
RPS6KA6	RPS6KA5	9606.ENSP00000262752	9606.ENSP00000479667	0	0	0	0.895	0.066	0	0.900	0.515	0.907
RPS6KA6	RPS6KA3	9606.ENSP00000262752	9606.ENSP00000368884	0	0	0	0.978	0.150	0	0.900	0.789	0.912
RPS6KA6	PDPK1	9606.ENSP00000262752	9606.ENSP00000344220	0	0	0	0.699	0	0.287	0.900	0.236	0.930
RPS6KA6	MAPK3	9606.ENSP00000262752	9606.ENSP00000263025	0	0	0	0.652	0.062	0.328	0.900	0.371	0.939
RPS6KB1	MAPK1	9606.ENSP00000225577	9606.ENSP00000215832	0	0	0.355	0.649	0.062	0.309	0.900	0.594	0.950
RPS6KB1	CSNK2A1	9606.ENSP00000225577	9606.ENSP00000217244	0	0	0.263	0.611	0.062	0.270	0	0.245	0.404
RPS6KB1	CDK4	9606.ENSP00000225577	9606.ENSP00000257904	0	0	0.419	0.656	0.062	0.129	0	0.566	0.402
RPS6KB1	PIKFYVE	9606.ENSP00000225577	9606.ENSP00000264380	0	0	0	0	0.062	0	0	0.394	0.407
RPS6KB1	BTK	9606.ENSP00000225577	9606.ENSP00000483570	0	0	0	0.566	0.056	0.308	0	0.351	0.414
RPS6KB1	PIK3R4	9606.ENSP00000225577	9606.ENSP00000349205	0	0	0	0	0.064	0	0	0.408	0.422
RPS6KB1	HK2	9606.ENSP00000225577	9606.ENSP00000290573	0	0	0	0	0	0.056	0	0.418	0.427
RPS6KB1	CDK16	9606.ENSP00000225577	9606.ENSP00000276052	0	0	0.404	0.590	0.062	0.153	0	0.478	0.430
RPS6KB1	MAPK9	9606.ENSP00000225577	9606.ENSP00000394560	0	0	0.411	0.602	0.078	0.213	0	0.336	0.438
RPS6KB1	PAK1	9606.ENSP00000225577	9606.ENSP00000278568	0	0	0.350	0.625	0.063	0.282	0	0.270	0.439
RPS6KB1	PRKAA2	9606.ENSP00000225577	9606.ENSP00000360290	0	0	0.391	0.624	0.062	0.181	0	0.572	0.452
RPS6KB1	CDK1	9606.ENSP00000225577	9606.ENSP00000378699	0	0	0.374	0.693	0.051	0.304	0	0.461	0.468
RPS6KB1	ILK	9606.ENSP00000225577	9606.ENSP00000379975	0	0	0	0	0.054	0.103	0	0.424	0.468
RPS6KB1	LYN	9606.ENSP00000225577	9606.ENSP00000428924	0	0	0.334	0.570	0.056	0.308	0	0.292	0.474
RPS6KB1	PRKAA1	9606.ENSP00000225577	9606.ENSP00000346148	0	0	0.371	0.609	0.107	0.181	0	0.606	0.492
RPS6KB1	PRKDC	9606.ENSP00000225577	9606.ENSP00000313420	0	0	0	0	0	0.230	0	0.387	0.508
RPS6KB1	SMG1	9606.ENSP00000225577	9606.ENSP00000402515	0	0	0	0	0.045	0.230	0	0.389	0.512
RPS6KB1	TBK1	9606.ENSP00000225577	9606.ENSP00000329967	0	0	0	0.574	0.140	0.308	0	0.528	0.514
RPS6KB1	ATM	9606.ENSP00000225577	9606.ENSP00000278616	0	0	0	0	0.063	0	0	0.522	0.533
RPS6KB1	SRC	9606.ENSP00000225577	9606.ENSP00000362680	0	0	0.326	0.564	0.064	0.308	0	0.625	0.568
RPS6KB1	PIK3CD	9606.ENSP00000225577	9606.ENSP00000366563	0	0	0	0	0.054	0.213	0	0.562	0.646
RPS6KB1	PIK3CG	9606.ENSP00000225577	9606.ENSP00000352121	0	0	0	0	0.049	0.213	0	0.566	0.647
RPS6KB1	MAPK8	9606.ENSP00000225577	9606.ENSP00000378974	0	0	0.410	0.591	0.078	0.492	0	0.524	0.673
RPS6KB1	PIK3CB	9606.ENSP00000225577	9606.ENSP00000289153	0	0	0	0	0.054	0.213	0	0.612	0.686
RPS6KB1	PIK3C3	9606.ENSP00000225577	9606.ENSP00000262039	0	0	0	0	0.062	0.213	0	0.632	0.705
RPS6KB1	STK11	9606.ENSP00000225577	9606.ENSP00000324856	0	0	0.216	0.631	0.063	0.640	0	0.730	0.759
RPS6KB1	PDK1	9606.ENSP00000225577	9606.ENSP00000376352	0	0	0	0	0	0.686	0	0.389	0.800
RPS6KB1	RPS6KB2	9606.ENSP00000225577	9606.ENSP00000308413	0	0	0.439	0.971	0	0	0.800	0.802	0.806
RPS6KB1	PRKACG	9606.ENSP00000225577	9606.ENSP00000366488	0	0	0.418	0.873	0.062	0.295	0.800	0.412	0.870
RPS6KB1	PRKACA	9606.ENSP00000225577	9606.ENSP00000309591	0	0	0.401	0.874	0.062	0.295	0.800	0.465	0.870
RPS6KB1	PRKACB	9606.ENSP00000225577	9606.ENSP00000359719	0	0	0.401	0.848	0.062	0.295	0.800	0.339	0.870
RPS6KB1	AKT3	9606.ENSP00000225577	9606.ENSP00000263826	0	0	0.391	0.857	0.183	0.154	0.800	0.705	0.871
RPS6KB1	AKT2	9606.ENSP00000225577	9606.ENSP00000375892	0	0	0.407	0.864	0.183	0.154	0.800	0.781	0.872
RPS6KB1	PRKCB	9606.ENSP00000225577	9606.ENSP00000305355	0	0	0	0.808	0	0	0.900	0.259	0.904
RPS6KB1	BCR	9606.ENSP00000225577	9606.ENSP00000303507	0	0	0	0	0	0	0.900	0.090	0.905
RPS6KB1	PRKCA	9606.ENSP00000225577	9606.ENSP00000408695	0	0	0	0.821	0	0	0.900	0.600	0.910
RPS6KB1	TGFBR2	9606.ENSP00000225577	9606.ENSP00000351905	0	0	0	0.556	0.056	0.091	0.900	0.172	0.912
RPS6KB1	PTK2	9606.ENSP00000225577	9606.ENSP00000341189	0	0	0	0.583	0	0	0.900	0.468	0.918
RPS6KB1	TGFBR1	9606.ENSP00000225577	9606.ENSP00000364133	0	0	0	0.554	0.056	0.150	0.900	0.240	0.920
RPS6KB1	KIT	9606.ENSP00000225577	9606.ENSP00000288135	0	0	0	0.553	0	0.152	0.900	0.423	0.927
RPS6KB1	COASY	9606.ENSP00000225577	9606.ENSP00000464814	0	0	0	0	0	0.441	0	0.878	0.929
RPS6KB1	INSR	9606.ENSP00000225577	9606.ENSP00000303830	0	0	0	0.558	0.056	0.119	0.900	0.579	0.932
RPS6KB1	PDK2	9606.ENSP00000225577	9606.ENSP00000420927	0	0	0	0	0	0.066	0.900	0.370	0.936
RPS6KB1	GSK3B	9606.ENSP00000225577	9606.ENSP00000324806	0	0	0.271	0.602	0.064	0.091	0.900	0.641	0.937
RPS6KB1	IGF1R	9606.ENSP00000225577	9606.ENSP00000268035	0	0	0	0.553	0.056	0.119	0.900	0.839	0.943
RPS6KB1	MAPK3	9606.ENSP00000225577	9606.ENSP00000263025	0	0	0.372	0.625	0.062	0.309	0.900	0.780	0.956
RPS6KB1	EEF2K	9606.ENSP00000225577	9606.ENSP00000263026	0	0	0	0	0	0.462	0.900	0.630	0.978
RPS6KB1	AKT1	9606.ENSP00000225577	9606.ENSP00000451828	0	0	0.383	0.856	0.183	0.764	0.900	0.938	0.982
RPS6KB1	PDPK1	9606.ENSP00000225577	9606.ENSP00000344220	0	0	0.383	0.737	0.105	0.780	0.900	0.846	0.984
RPS6KB1	PIK3CA	9606.ENSP00000225577	9606.ENSP00000263967	0	0	0	0	0.065	0.354	0.900	0.809	0.986
RPS6KB1	MTOR	9606.ENSP00000225577	9606.ENSP00000354558	0	0	0	0	0.062	0.992	0.900	0.951	0.999
RPS6KB2	MAPK1	9606.ENSP00000308413	9606.ENSP00000215832	0	0	0.399	0.630	0.062	0.159	0.800	0.323	0.868
RPS6KB2	RPS6KB1	9606.ENSP00000308413	9606.ENSP00000225577	0	0	0.439	0.971	0	0	0.800	0.802	0.806
RPS6KB2	MAPK3	9606.ENSP00000308413	9606.ENSP00000263025	0	0	0.408	0.619	0.062	0.159	0.800	0.373	0.872
RPS6KB2	EEF2K	9606.ENSP00000308413	9606.ENSP00000263026	0	0	0	0	0	0.270	0	0.475	0.601
RPS6KB2	AKT3	9606.ENSP00000308413	9606.ENSP00000263826	0	0	0.407	0.859	0.183	0.154	0.900	0.453	0.933
RPS6KB2	PIK3CA	9606.ENSP00000308413	9606.ENSP00000263967	0	0	0	0	0.063	0.213	0	0.469	0.574
RPS6KB2	BRAF	9606.ENSP00000308413	9606.ENSP00000288602	0	0	0	0.573	0.062	0.682	0	0.107	0.698
RPS6KB2	PRKCE	9606.ENSP00000308413	9606.ENSP00000306124	0	0	0	0.834	0.066	0.529	0	0.643	0.589
RPS6KB2	LYN	9606.ENSP00000308413	9606.ENSP00000428924	0	0	0.337	0.567	0.056	0.308	0	0.057	0.414
RPS6KB2	PIK3CD	9606.ENSP00000308413	9606.ENSP00000366563	0	0	0	0	0.054	0.213	0	0.287	0.423
RPS6KB2	FYN	9606.ENSP00000308413	9606.ENSP00000346671	0	0	0.315	0.566	0.062	0.308	0	0.146	0.435
RPS6KB2	SRC	9606.ENSP00000308413	9606.ENSP00000362680	0	0	0.329	0.569	0.062	0.308	0	0.180	0.447
RPS6KB2	PRKACA	9606.ENSP00000308413	9606.ENSP00000309591	0	0	0.423	0.881	0.062	0.295	0.800	0.206	0.865
RPS6KB2	PRKACG	9606.ENSP00000308413	9606.ENSP00000366488	0	0	0.431	0.876	0.062	0.295	0.800	0.206	0.866
RPS6KB2	PRKACB	9606.ENSP00000308413	9606.ENSP00000359719	0	0	0.410	0.852	0.062	0.295	0.800	0.212	0.867
RPS6KB2	AKT2	9606.ENSP00000308413	9606.ENSP00000375892	0	0	0.418	0.865	0.183	0.154	0.900	0.542	0.933
RPS6KB2	AKT1	9606.ENSP00000308413	9606.ENSP00000451828	0	0	0.411	0.855	0.183	0.154	0.900	0.667	0.935
RPS6KB2	PDPK1	9606.ENSP00000308413	9606.ENSP00000344220	0	0	0.319	0.742	0.064	0.670	0.800	0.517	0.945
RPS6KB2	MTOR	9606.ENSP00000308413	9606.ENSP00000354558	0	0	0	0	0.062	0.688	0.800	0.784	0.985
RPS6KC1	SPHK1	9606.ENSP00000355927	9606.ENSP00000313681	0	0	0	0	0	0.270	0	0.810	0.855
RPS6KL1	MAPK7	9606.ENSP00000346644	9606.ENSP00000311005	0	0	0	0	0.062	0.144	0	0.405	0.481
RYK	GSK3B	9606.ENSP00000478721	9606.ENSP00000324806	0	0	0	0	0	0.107	0	0.416	0.457
RYK	EPHB3	9606.ENSP00000478721	9606.ENSP00000332118	0	0	0	0.626	0	0.345	0	0.754	0.527
RYK	ROR1	9606.ENSP00000478721	9606.ENSP00000360120	0	0	0	0.643	0.062	0.140	0	0.822	0.403
RYK	EPHB2	9606.ENSP00000478721	9606.ENSP00000363763	0	0	0	0.636	0	0.345	0	0.536	0.468
RYK	ROR2	9606.ENSP00000478721	9606.ENSP00000364860	0	0	0	0.634	0.062	0.140	0	0.852	0.419
RYK	NLK	9606.ENSP00000478721	9606.ENSP00000384625	0	0	0	0	0	0.095	0	0.456	0.486
RYK	CSNK1A1	9606.ENSP00000478721	9606.ENSP00000421689	0	0	0	0	0.098	0	0	0.399	0.435
SBK1	STYK1	9606.ENSP00000343248	9606.ENSP00000075503	0	0	0	0	0	0	0	0.504	0.504
SBK1	CHKA	9606.ENSP00000343248	9606.ENSP00000265689	0	0	0	0	0.062	0	0	0.523	0.534
SBK3	PKDCC	9606.ENSP00000483467	9606.ENSP00000294964	0	0	0	0	0	0	0	0.503	0.503
SBK3	POMK	9606.ENSP00000483467	9606.ENSP00000331258	0	0	0	0	0	0	0	0.501	0.501
SEPHS1	PSTK	9606.ENSP00000367893	9606.ENSP00000357882	0	0	0	0	0	0	0	0.835	0.835
SEPHS1	SEPHS2	9606.ENSP00000367893	9606.ENSP00000418669	0	0	0.447	0.975	0.056	0.168	0.800	0.947	0.834
SEPHS2	PSTK	9606.ENSP00000418669	9606.ENSP00000357882	0	0	0	0	0	0	0	0.897	0.897
SEPHS2	SEPHS1	9606.ENSP00000418669	9606.ENSP00000367893	0	0	0.447	0.975	0.056	0.168	0.800	0.947	0.834
SGK1	PDK4	9606.ENSP00000356832	9606.ENSP00000005178	0	0	0	0	0.070	0.066	0	0.375	0.409
SGK1	WNK4	9606.ENSP00000356832	9606.ENSP00000246914	0	0	0	0.586	0	0.270	0	0.763	0.497
SGK1	RAF1	9606.ENSP00000356832	9606.ENSP00000251849	0	0	0	0.573	0.056	0.512	0.600	0.276	0.820
SGK1	PIK3C3	9606.ENSP00000356832	9606.ENSP00000262039	0	0	0	0	0.049	0.213	0	0.384	0.499
SGK1	PIK3CA	9606.ENSP00000356832	9606.ENSP00000263967	0	0	0	0	0	0.400	0	0.574	0.733
SGK1	PIKFYVE	9606.ENSP00000356832	9606.ENSP00000264380	0	0	0	0	0	0	0	0.754	0.754
SGK1	PIK3CB	9606.ENSP00000356832	9606.ENSP00000289153	0	0	0	0	0	0.213	0	0.481	0.574
SGK1	WNK2	9606.ENSP00000356832	9606.ENSP00000297954	0	0	0	0.568	0	0.270	0	0.497	0.420
SGK1	INSR	9606.ENSP00000356832	9606.ENSP00000303830	0	0	0	0.555	0.056	0.094	0.900	0.387	0.921
SGK1	MAPK7	9606.ENSP00000356832	9606.ENSP00000311005	0	0	0	0.574	0.062	0.359	0	0.568	0.520
SGK1	CAMKK2	9606.ENSP00000356832	9606.ENSP00000312741	0	0	0	0.613	0.062	0.270	0	0.485	0.414
SGK1	GSK3B	9606.ENSP00000356832	9606.ENSP00000324806	0	0	0.279	0.601	0.064	0.254	0	0.417	0.446
SGK1	SGK2	9606.ENSP00000356832	9606.ENSP00000340608	0	0	0.423	0.964	0	0	0.800	0.830	0.808
SGK1	PDPK1	9606.ENSP00000356832	9606.ENSP00000344220	0	0	0.258	0.751	0.064	0.902	0.900	0.763	0.992
SGK1	PIK3CG	9606.ENSP00000356832	9606.ENSP00000352121	0	0	0	0	0	0.213	0	0.386	0.496
SGK1	MTOR	9606.ENSP00000356832	9606.ENSP00000354558	0	0	0	0	0.062	0.796	0.900	0.779	0.995
SGK1	PDK1	9606.ENSP00000356832	9606.ENSP00000376352	0	0	0	0	0	0.289	0	0.224	0.424
SGK1	SMG1	9606.ENSP00000356832	9606.ENSP00000402515	0	0	0	0	0	0.230	0	0.312	0.447
SGK1	PDK2	9606.ENSP00000356832	9606.ENSP00000420927	0	0	0	0	0	0.233	0	0.372	0.498
SGK1	PIK3CD	9606.ENSP00000356832	9606.ENSP00000366563	0	0	0	0	0	0.213	0	0.404	0.510
SGK1	SGK3	9606.ENSP00000356832	9606.ENSP00000379842	0	0	0.414	0.957	0.063	0	0.800	0.863	0.814
SGK1	SRC	9606.ENSP00000356832	9606.ENSP00000362680	0	0	0.223	0.560	0.056	0.091	0.900	0.395	0.928
SGK2	RAF1	9606.ENSP00000340608	9606.ENSP00000251849	0	0	0	0.591	0.056	0.091	0.600	0.083	0.633
SGK2	PIK3CA	9606.ENSP00000340608	9606.ENSP00000263967	0	0	0	0	0	0.213	0	0.342	0.460
SGK2	MTOR	9606.ENSP00000340608	9606.ENSP00000354558	0	0	0	0	0.062	0.621	0	0.353	0.749
SGK2	SGK1	9606.ENSP00000340608	9606.ENSP00000356832	0	0	0.423	0.964	0	0	0.800	0.830	0.808
SGK2	SGK3	9606.ENSP00000340608	9606.ENSP00000379842	0	0	0.435	0.959	0.063	0	0.800	0.763	0.813
SGK2	PDPK1	9606.ENSP00000340608	9606.ENSP00000344220	0	0	0.334	0.784	0.064	0.670	0.800	0.450	0.943
SGK3	PIK3C3	9606.ENSP00000379842	9606.ENSP00000262039	0	0	0	0	0.083	0.213	0	0.509	0.615
SGK3	PIK3CA	9606.ENSP00000379842	9606.ENSP00000263967	0	0	0	0	0.063	0.213	0	0.617	0.692
SGK3	PIKFYVE	9606.ENSP00000379842	9606.ENSP00000264380	0	0	0	0	0.110	0.057	0	0.659	0.689
SGK3	PIK3C2A	9606.ENSP00000379842	9606.ENSP00000265970	0	0	0	0	0.066	0.213	0	0.287	0.430
